text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_er_space_,char3_at_space_,char3_as_space_,char3__space_ha,char3_comma_space_a,char3_her,char3__space_a_space_,char3_d_space_t,char3__space_be,char3__space_wa,char3_is_space_,char3__space_i_space_,char3_in_space_,char3__space_hi,char3_re_space_,char3_hat,char3_e_space_t,char3__space_wh,char3__space_co,char3_tha,char3_on_space_,char3_n_space_t,char3_was,char3__space_it,char3__space_no,char3_his,char3__space_wi,char3_e_space_w,char3_ere,char3_e_space_s,char3_en_space_,char3_e_space_a,char3_t_space_t,char3_ecomma_space_,char3_you,char3_ver,char3_for,char3__space_yo,char3_ent,char3__space_sh,char3__space_fo,char3_ut_space_,char3_or_space_,char3_ly_space_,char3__space_re,char3_e_space_o,char3_it_space_,char3_ll_space_,char3__space_so,char3_ter,char3_ion,char3_th_space_,char3__space_on,char3__space_we,char3_d_space_a,char3_scomma_space_,char3_e_space_h,char3_me_space_,char3_ad_space_,char3__space_ma,char3_f_space_t,char3_ith,char3_thi,char3_s_space_a,char3_ld_space_,char3_s_space_t,char3_ve_space_,char3_st_space_,char3__space_me,char3_t_space_i,char3_wit,char3__space_as,char3_an_space_,char3_all,char3_not,char3_had,char3_d_space_h,char3__space_sa,char3_e_space_i,char3_e_space_m,char3_dcomma_space_,char3_t_space_a,char3_le_space_,char3__space_do,char3_ght,char3_comma_space_t,char3_eve,char3_e_space_c,char3__space_mo,char3_s_space_o,char3_es_space_,char3_ot_space_,char3_oul,char3_ou_space_,char3_tio,char3__space_de,char3__space_al,char3_d_space_i,char3_she,char3_ch_space_,char3__space_my,char3__space_se,char3_uld,char3_t_space_w,char3__space_bu
POE_WORKS_VOLUME_2_009__modernize,POE_WORKS_VOLUME_2_009,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,511,24,8,21.291667,20.0,12.126002,0.208333,0.083333,181.996086,90.019569,1.956947,0.0,19.569472,0.0,0.0,19.569472,11.741683,0.0,0.534247,12.076809,0.395303,4.641879,0.168297,0.424658,11.741683,0.0,15.655577,19.569472,50.880626,23.483366,21.526419,35.225049,17.612524,11.741683,17.612524,3.913894,7.827789,21.526419,35.225049,11.741683,7.827789,15.655577,13.69863,17.612524,3.913894,5.870841,7.827789,5.870841,7.827789,3.913894,5.870841,1.956947,0.0,1.956947,3.913894,1.956947,3.913894,7.827789,17.612524,5.870841,1.956947,0.0,5.870841,3.913894,5.870841,0.0,0.0,7.827789,0.0,0.0,0.0,0.0,1.956947,0.0,5.870841,0.0,1.956947,1.956947,1.956947,0.0,0.0,0.0,0.0,5.870841,1.956947,16.221697,12.842176,11.490368,4.393376,6.421088,5.06928,9.800608,6.75904,4.055424,7.772896,3.717472,6.421088,3.37952,6.421088,4.731328,3.37952,4.055424,6.421088,4.055424,3.37952,1.68976,3.041568,4.055424,2.027712,5.06928,4.393376,5.745184,2.365664,3.37952,2.365664,3.041568,2.703616,2.027712,3.041568,3.041568,1.351808,2.365664,4.055424,0.675904,3.717472,3.717472,2.703616,2.365664,2.027712,1.351808,2.703616,1.68976,2.703616,2.027712,0.675904,2.365664,4.055424,0.675904,4.055424,0.337952,4.055424,1.68976,2.365664,5.06928,2.703616,1.013856,1.013856,1.013856,0.0,2.027712,2.365664,1.351808,1.351808,1.351808,2.365664,2.703616,1.351808,1.351808,1.351808,1.013856,1.013856,2.027712,2.365664,1.351808,0.0,2.703616,1.68976,2.027712,2.365664,2.703616,2.365664,3.041568,1.013856,0.337952,2.365664,1.351808,0.675904,1.013856,2.027712,2.365664,1.68976,0.0,3.37952,1.013856,1.351808,0.675904,3.37952,0.675904,1.351808,1.351808,3.041568,1.013856,0.0,0.675904,2.027712,1.351808,0.675904,0.337952,0.0,0.675904,3.041568,1.013856,0.0,1.013856,1.013856
POE_WORKS_VOLUME_2_009__simplify,POE_WORKS_VOLUME_2_009,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,496,24,8,20.666667,20.5,9.736814,0.166667,0.041667,165.322581,78.629032,0.0,0.0,16.129032,0.0,0.0,18.145161,10.080645,0.0,0.544355,12.123358,0.409274,4.542339,0.153226,0.425403,10.080645,0.0,12.096774,18.145161,42.33871,26.209677,18.145161,36.290323,16.129032,14.112903,14.112903,6.048387,6.048387,16.129032,42.33871,8.064516,8.064516,14.112903,18.145161,20.16129,8.064516,6.048387,8.064516,8.064516,8.064516,4.032258,6.048387,4.032258,0.0,2.016129,6.048387,2.016129,4.032258,8.064516,16.129032,6.048387,4.032258,0.0,6.048387,2.016129,6.048387,0.0,0.0,6.048387,0.0,0.0,0.0,0.0,2.016129,0.0,6.048387,0.0,0.0,2.016129,0.0,0.0,0.0,0.0,4.032258,6.048387,0.0,14.199503,10.649627,11.004615,4.614838,7.099752,5.679801,11.004615,7.099752,3.194888,7.809727,3.194888,6.389776,4.259851,7.454739,4.259851,2.484913,3.549876,5.324814,4.259851,3.549876,1.064963,2.839901,4.969826,3.904863,3.549876,5.324814,7.099752,2.839901,4.259851,2.484913,2.484913,2.129925,1.774938,4.259851,2.484913,1.774938,1.774938,2.839901,1.064963,3.194888,4.614838,3.549876,2.484913,1.774938,2.129925,2.839901,1.41995,2.129925,2.129925,0.709975,1.774938,3.904863,0.709975,3.194888,0.0,3.194888,2.484913,1.774938,4.969826,2.484913,1.064963,1.41995,1.41995,1.064963,2.129925,3.194888,1.41995,1.774938,1.774938,2.484913,3.194888,1.41995,1.774938,1.41995,1.41995,1.41995,1.774938,2.839901,1.064963,0.709975,1.774938,2.129925,1.774938,2.484913,2.484913,2.484913,3.194888,1.064963,1.41995,2.129925,1.41995,1.064963,0.709975,1.774938,2.129925,2.129925,0.354988,2.484913,1.41995,1.41995,0.354988,2.129925,0.709975,2.484913,1.41995,2.129925,1.064963,0.709975,0.709975,2.839901,1.064963,1.774938,0.354988,0.0,0.709975,2.839901,0.709975,0.709975,1.41995,1.41995
POE_WORKS_VOLUME_2_010__original,POE_WORKS_VOLUME_2_010,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,570,30,5,19.0,15.5,11.419282,0.266667,0.1,187.719298,103.508772,3.508772,0.0,17.54386,1.754386,3.508772,3.508772,3.508772,0.0,0.515789,12.314305,0.391228,4.407018,0.142105,0.464912,3.508772,0.0,33.333333,3.508772,61.403509,21.052632,42.105263,21.052632,21.052632,12.280702,7.017544,8.77193,5.263158,8.77193,43.859649,10.526316,5.263158,8.77193,3.508772,10.526316,3.508772,7.017544,7.017544,10.526316,8.77193,0.0,12.280702,1.754386,1.754386,7.017544,0.0,7.017544,10.526316,8.77193,35.087719,10.526316,1.754386,3.508772,1.754386,1.754386,7.017544,0.0,0.0,8.77193,8.77193,0.0,0.0,1.754386,1.754386,0.0,7.017544,3.508772,0.0,8.77193,0.0,0.0,0.0,5.263158,1.754386,1.754386,1.754386,16.708701,12.61034,12.925599,3.783102,5.044136,4.098361,7.881463,4.413619,8.196721,3.467844,7.566204,4.413619,2.837327,2.522068,4.728878,1.891551,4.728878,3.152585,2.837327,4.413619,1.261034,3.783102,2.522068,2.522068,1.891551,3.152585,7.250946,2.837327,2.20681,2.837327,1.891551,3.152585,3.783102,1.576293,2.20681,3.152585,2.522068,1.576293,2.20681,3.152585,2.20681,1.576293,1.261034,1.576293,2.522068,3.467844,2.20681,1.576293,3.467844,0.0,2.522068,1.891551,0.0,4.413619,0.630517,2.20681,2.837327,3.783102,1.891551,3.467844,3.152585,1.576293,0.945776,3.152585,1.261034,1.891551,1.261034,2.522068,0.945776,1.576293,2.837327,1.261034,2.20681,1.576293,2.20681,3.783102,0.945776,1.576293,0.315259,0.945776,1.261034,0.945776,0.945776,2.522068,1.576293,0.945776,1.576293,1.576293,0.315259,1.261034,1.576293,1.891551,0.0,3.467844,1.576293,2.522068,2.20681,2.20681,0.315259,2.20681,1.891551,3.467844,1.891551,2.522068,1.891551,1.261034,0.630517,1.576293,0.0,1.891551,1.261034,1.261034,1.891551,0.0,1.891551,6.935687,1.576293,0.630517,0.945776,2.20681
POE_WORKS_VOLUME_2_010__paraphrase,POE_WORKS_VOLUME_2_010,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,533,30,5,17.766667,15.5,10.815678,0.3,0.033333,161.350844,76.923077,3.752345,0.0,16.885553,1.876173,3.752345,3.752345,3.752345,0.0,0.553471,12.777868,0.444653,4.622889,0.178236,0.442777,3.752345,0.0,39.399625,3.752345,52.532833,26.266417,28.142589,31.894934,22.514071,13.133208,11.257036,5.628518,1.876173,13.133208,45.028143,9.380863,3.752345,13.133208,3.752345,11.257036,1.876173,5.628518,11.257036,5.628518,9.380863,0.0,3.752345,0.0,1.876173,1.876173,0.0,5.628518,13.133208,9.380863,35.64728,13.133208,1.876173,0.0,1.876173,3.752345,5.628518,0.0,0.0,9.380863,9.380863,0.0,0.0,1.876173,1.876173,0.0,1.876173,3.752345,0.0,3.752345,0.0,0.0,0.0,5.628518,0.0,1.876173,0.0,17.269469,11.730205,11.078527,5.539264,5.539264,5.213425,12.707722,5.865103,5.213425,3.910068,4.887586,5.539264,3.584229,2.932551,5.539264,3.584229,3.910068,4.561746,2.932551,3.910068,1.303356,3.910068,4.887586,1.629195,2.606712,2.606712,7.168459,2.606712,1.629195,2.280873,2.606712,2.606712,2.280873,1.955034,2.932551,3.910068,2.280873,2.280873,1.303356,2.606712,2.280873,1.303356,0.977517,1.303356,1.629195,1.629195,3.584229,1.955034,1.955034,0.0,2.606712,2.606712,0.0,3.25839,1.955034,2.280873,1.303356,3.25839,3.910068,3.25839,1.629195,1.303356,0.977517,1.955034,0.325839,4.235907,0.651678,2.280873,0.651678,2.280873,1.955034,0.977517,1.629195,1.303356,0.977517,3.25839,0.651678,1.629195,0.651678,0.325839,2.280873,0.977517,0.325839,2.932551,1.629195,0.651678,2.606712,1.629195,2.932551,0.977517,1.629195,1.303356,0.977517,0.977517,1.629195,1.303356,0.651678,0.977517,0.325839,1.303356,1.303356,3.25839,1.955034,0.977517,1.629195,1.955034,0.651678,0.651678,0.0,2.606712,1.303356,1.629195,1.303356,0.325839,0.651678,6.84262,1.955034,0.0,1.629195,1.303356
POE_WORKS_VOLUME_2_010__modernize,POE_WORKS_VOLUME_2_010,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,553,30,5,18.433333,16.0,10.644821,0.266667,0.033333,160.940325,83.18264,3.616637,0.0,16.274864,1.808318,3.616637,3.616637,3.616637,0.0,0.513562,12.076908,0.377939,4.381555,0.141049,0.468354,3.616637,0.0,19.891501,3.616637,57.866184,23.508137,30.74141,23.508137,18.083183,14.466546,12.658228,9.041591,5.424955,14.466546,45.207957,10.84991,1.808318,9.041591,1.808318,9.041591,3.616637,5.424955,9.041591,10.84991,10.84991,0.0,3.616637,1.808318,1.808318,1.808318,0.0,7.233273,10.84991,9.041591,36.166365,12.658228,1.808318,1.808318,1.808318,1.808318,7.233273,0.0,0.0,10.84991,10.84991,0.0,0.0,1.808318,1.808318,0.0,5.424955,5.424955,0.0,7.233273,0.0,0.0,0.0,5.424955,0.0,3.616637,0.0,17.68752,12.446774,12.119227,4.258107,5.568293,4.585653,9.171307,5.568293,5.89584,4.258107,5.568293,4.585653,3.603013,2.94792,5.240747,2.292827,4.585653,4.258107,3.275467,3.603013,1.310187,3.275467,4.258107,2.292827,3.603013,2.94792,7.533574,2.94792,1.96528,2.620373,2.94792,3.275467,2.94792,1.310187,3.275467,2.94792,3.275467,2.620373,1.96528,3.275467,1.96528,0.98264,1.310187,1.310187,1.96528,2.292827,1.310187,2.292827,2.94792,0.0,2.620373,1.96528,0.0,4.258107,0.98264,2.620373,2.292827,3.93056,3.93056,2.620373,2.292827,1.637733,0.98264,2.94792,0.98264,1.310187,0.327547,3.275467,1.310187,1.637733,2.292827,1.96528,2.620373,2.292827,0.655093,3.275467,0.327547,1.637733,0.655093,1.310187,1.637733,0.655093,0.327547,2.94792,1.96528,0.327547,1.637733,1.96528,2.94792,0.98264,1.96528,1.96528,0.327547,3.93056,1.96528,0.327547,1.637733,1.310187,0.98264,1.96528,1.637733,3.603013,1.96528,2.292827,1.637733,0.98264,0.655093,1.310187,0.0,1.310187,1.310187,1.310187,1.637733,0.0,0.327547,7.206027,1.637733,0.327547,1.637733,2.292827
POE_WORKS_VOLUME_2_010__simplify,POE_WORKS_VOLUME_2_010,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,531,31,5,17.129032,16,9.00445,0.290323,0.0,152.542373,73.446328,0.0,0.0,16.949153,1.883239,3.766478,3.766478,3.766478,0.0,0.516008,11.890587,0.378531,4.288136,0.122411,0.472693,3.766478,0.0,16.949153,3.766478,52.730697,30.131827,28.248588,26.365348,15.065913,15.065913,13.182674,7.532957,5.649718,15.065913,45.19774,13.182674,1.883239,7.532957,1.883239,9.416196,3.766478,9.416196,7.532957,11.299435,11.299435,0.0,3.766478,0.0,1.883239,1.883239,0.0,5.649718,13.182674,9.416196,37.664783,9.416196,1.883239,1.883239,0.0,3.766478,7.532957,0.0,0.0,7.532957,13.182674,0.0,0.0,1.883239,1.883239,0.0,3.766478,5.649718,0.0,5.649718,0.0,0.0,0.0,5.649718,0.0,3.766478,0.0,18.074383,12.860619,11.470282,5.561349,6.604101,5.908933,10.427529,6.604101,5.561349,5.908933,5.213764,5.908933,3.128259,3.475843,4.171011,2.780674,4.86618,4.171011,3.128259,4.171011,1.737921,2.780674,6.604101,2.780674,3.475843,3.128259,7.646854,3.475843,1.737921,2.43309,3.128259,2.085506,2.780674,1.042753,3.475843,1.737921,3.823427,2.780674,2.085506,3.128259,2.085506,1.042753,1.042753,1.042753,2.085506,2.780674,1.737921,3.128259,2.43309,0.0,2.780674,2.780674,0.0,1.737921,1.042753,3.475843,2.780674,4.518596,2.780674,2.780674,2.780674,1.737921,1.042753,3.475843,1.737921,0.347584,0.347584,3.128259,0.347584,1.737921,1.390337,1.390337,2.43309,2.43309,0.347584,3.128259,0.347584,2.085506,0.695169,1.390337,2.085506,0.347584,0.695169,2.43309,2.085506,0.347584,1.737921,2.085506,2.43309,1.737921,2.085506,1.737921,0.347584,1.737921,2.085506,0.347584,1.042753,0.695169,1.390337,1.737921,1.042753,4.171011,2.085506,2.085506,2.085506,1.737921,1.042753,1.390337,0.0,0.347584,1.390337,1.390337,2.085506,0.0,0.347584,7.646854,1.042753,0.347584,1.737921,2.43309
POE_WORKS_VOLUME_2_011__original,POE_WORKS_VOLUME_2_011,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,551,33,8,16.69697,12,14.708243,0.393939,0.090909,190.562613,87.114338,5.444646,0.0,16.333938,1.814882,5.444646,12.704174,1.814882,0.0,0.549909,12.908234,0.431942,4.357532,0.108893,0.46098,1.814882,0.0,19.963702,12.704174,87.114338,34.482759,58.076225,19.963702,23.593466,19.963702,5.444646,5.444646,3.629764,5.444646,32.667877,3.629764,7.259528,7.259528,0.0,0.0,1.814882,3.629764,7.259528,5.444646,9.07441,3.629764,12.704174,3.629764,0.0,3.629764,3.629764,3.629764,7.259528,3.629764,19.963702,7.259528,3.629764,0.0,3.629764,3.629764,0.0,0.0,0.0,5.444646,7.259528,5.444646,0.0,1.814882,1.814882,0.0,1.814882,1.814882,0.0,1.814882,1.814882,0.0,3.629764,1.814882,0.0,1.814882,1.814882,22.346369,19.060138,16.10253,7.229708,7.229708,6.572461,8.872823,5.586592,10.844561,4.2721,10.515938,4.929346,2.957608,3.614854,6.572461,1.971738,4.2721,1.971738,3.614854,4.2721,1.314492,3.614854,3.614854,1.971738,3.614854,0.985869,5.257969,4.600723,0.328623,2.957608,1.643115,3.943477,2.957608,2.957608,1.314492,2.957608,4.600723,0.985869,1.314492,1.971738,0.657246,2.957608,3.286231,2.957608,1.971738,1.643115,1.971738,1.643115,2.957608,0.985869,2.300361,1.314492,0.985869,1.971738,0.985869,1.971738,1.643115,1.971738,4.929346,1.643115,3.943477,0.985869,0.985869,2.300361,1.314492,1.643115,2.628985,2.300361,1.314492,2.628985,0.985869,1.643115,1.314492,1.643115,0.657246,4.600723,2.300361,2.300361,1.314492,0.657246,1.643115,0.657246,1.314492,1.971738,1.314492,2.300361,1.971738,0.657246,2.957608,0.657246,1.971738,1.643115,1.971738,1.643115,1.643115,1.643115,0.657246,1.314492,0.657246,0.985869,1.971738,1.314492,2.300361,1.314492,1.314492,0.657246,0.657246,0.0,0.657246,1.314492,2.300361,1.643115,1.314492,0.657246,0.985869,3.943477,0.985869,0.0,1.314492,1.314492
POE_WORKS_VOLUME_2_011__paraphrase,POE_WORKS_VOLUME_2_011,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,535,33,8,16.212121,12,12.83404,0.393939,0.090909,185.046729,84.11215,5.607477,0.0,16.82243,1.869159,5.607477,13.084112,1.869159,0.0,0.598131,13.834806,0.493458,4.594393,0.136449,0.42243,1.869159,0.0,24.299065,13.084112,80.373832,35.514019,31.775701,20.560748,33.64486,14.953271,3.738318,3.738318,3.738318,7.476636,33.64486,3.738318,7.476636,9.345794,0.0,0.0,1.869159,1.869159,7.476636,3.738318,9.345794,3.738318,7.476636,3.738318,0.0,1.869159,3.738318,1.869159,9.345794,3.738318,18.691589,9.345794,5.607477,0.0,3.738318,3.738318,0.0,0.0,0.0,3.738318,3.738318,7.476636,0.0,1.869159,0.0,0.0,1.869159,1.869159,0.0,1.869159,1.869159,0.0,3.738318,1.869159,1.869159,1.869159,1.869159,19.474197,18.500487,14.281078,6.491399,6.815969,6.166829,9.737098,4.868549,5.842259,6.815969,5.517689,4.868549,1.62285,5.193119,6.491399,1.62285,2.59656,2.92113,2.92113,3.894839,1.62285,4.868549,3.894839,2.27199,3.570269,0.97371,5.193119,4.219409,0.64914,2.59656,0.97371,4.219409,2.27199,2.59656,0.97371,3.245699,3.894839,1.29828,0.97371,1.29828,0.64914,2.92113,2.59656,1.62285,2.92113,2.59656,0.0,1.94742,2.27199,1.29828,1.62285,1.29828,1.29828,4.219409,0.97371,0.97371,1.29828,1.29828,4.543979,4.543979,1.94742,0.97371,0.64914,2.27199,0.97371,2.27199,2.27199,1.94742,1.62285,1.94742,0.64914,0.64914,2.27199,1.62285,0.97371,2.27199,2.27199,1.94742,1.94742,0.32457,1.94742,1.29828,1.29828,2.27199,0.97371,2.27199,1.62285,0.64914,4.543979,0.64914,1.94742,1.29828,1.62285,1.62285,0.97371,2.27199,2.27199,2.27199,1.29828,1.29828,1.29828,1.29828,2.59656,1.29828,1.29828,1.29828,0.64914,0.64914,0.64914,1.62285,2.27199,1.29828,0.97371,0.97371,0.64914,3.570269,0.64914,0.32457,0.97371,0.64914
POE_WORKS_VOLUME_2_011__modernize,POE_WORKS_VOLUME_2_011,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,549,33,8,16.636364,12,14.286714,0.393939,0.060606,169.398907,74.681239,5.464481,0.0,14.571949,1.821494,5.464481,10.928962,0.0,0.0,0.54827,12.846367,0.42623,4.315118,0.102004,0.453552,0.0,0.0,10.928962,10.928962,78.324226,34.608379,41.894353,23.679417,29.143898,21.857923,3.642987,10.928962,7.285974,10.928962,34.608379,3.642987,7.285974,12.750455,1.821494,0.0,0.0,3.642987,5.464481,3.642987,9.107468,3.642987,7.285974,3.642987,0.0,1.821494,3.642987,3.642987,9.107468,3.642987,23.679417,7.285974,3.642987,0.0,3.642987,3.642987,0.0,0.0,0.0,5.464481,5.464481,7.285974,0.0,1.821494,0.0,0.0,1.821494,0.0,0.0,1.821494,1.821494,1.821494,3.642987,1.821494,0.0,1.821494,1.821494,20.326558,18.327224,14.328557,6.997667,7.664112,6.664445,7.997334,6.331223,7.997334,6.331223,7.664112,5.664778,2.999,5.664778,6.664445,2.332556,2.999,3.998667,3.665445,3.332223,1.666111,4.665112,4.331889,1.999334,4.665112,1.999334,5.664778,4.998334,0.999667,2.332556,0.999667,4.665112,1.666111,3.998667,0.999667,1.666111,4.331889,1.999334,2.332556,1.999334,0.999667,2.665778,2.332556,1.666111,2.999,1.999334,0.333222,1.666111,1.332889,0.999667,1.332889,1.332889,0.999667,3.998667,0.999667,2.332556,1.332889,1.999334,4.665112,2.665778,2.999,1.999334,0.666445,1.999334,0.666445,1.332889,2.665778,1.999334,1.666111,2.665778,0.666445,1.332889,1.666111,1.666111,0.666445,2.665778,1.999334,1.999334,2.332556,0.333222,2.332556,0.666445,1.999334,1.666111,1.332889,2.332556,2.665778,0.666445,3.332223,0.666445,1.999334,1.332889,2.332556,1.332889,1.332889,2.332556,1.666111,0.999667,1.332889,1.332889,1.332889,1.666111,2.665778,1.332889,1.332889,0.333222,0.666445,0.0,0.666445,0.999667,1.666111,1.332889,1.332889,0.999667,1.332889,4.665112,1.666111,0.0,1.666111,0.999667
POE_WORKS_VOLUME_2_011__simplify,POE_WORKS_VOLUME_2_011,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,497,36,8,13.805556,11.0,8.780722,0.472222,0.0,169.014085,72.434608,2.012072,0.0,8.04829,2.012072,4.024145,12.072435,0.0,0.0,0.577465,12.873709,0.454728,4.309859,0.092555,0.442656,0.0,0.0,8.04829,12.072435,74.44668,30.181087,24.144869,26.156942,28.169014,20.120724,2.012072,12.072435,8.04829,10.060362,34.205231,4.024145,6.036217,14.084507,2.012072,0.0,2.012072,6.036217,4.024145,2.012072,10.060362,4.024145,8.04829,4.024145,0.0,2.012072,4.024145,2.012072,10.060362,2.012072,26.156942,8.04829,4.024145,0.0,4.024145,4.024145,0.0,0.0,0.0,4.024145,4.024145,6.036217,0.0,2.012072,0.0,0.0,2.012072,2.012072,0.0,4.024145,2.012072,2.012072,4.024145,2.012072,2.012072,4.024145,2.012072,19.499632,17.660044,13.612951,6.254599,7.358352,5.886681,9.19794,6.622517,5.150846,7.358352,4.415011,5.886681,2.207506,5.150846,5.886681,1.47167,2.575423,4.415011,4.047093,2.943341,1.103753,4.782929,5.150846,2.207506,5.150846,2.207506,5.518764,4.782929,1.103753,2.943341,0.735835,4.782929,2.575423,5.150846,0.735835,1.103753,3.679176,1.839588,2.575423,2.575423,0.735835,2.207506,2.207506,2.207506,2.575423,4.047093,1.103753,1.839588,1.103753,1.103753,1.839588,1.47167,1.103753,3.311258,0.735835,2.207506,0.735835,1.839588,4.782929,1.47167,2.943341,2.207506,1.103753,2.943341,0.735835,0.367918,2.575423,1.839588,1.47167,2.943341,0.367918,1.47167,1.47167,2.207506,0.735835,1.839588,1.47167,1.839588,2.575423,0.735835,1.839588,0.735835,1.839588,2.207506,1.47167,1.47167,2.943341,0.735835,3.679176,1.103753,1.839588,1.103753,2.207506,1.103753,2.207506,2.575423,1.47167,1.103753,1.47167,1.47167,1.47167,1.103753,4.415011,1.839588,0.367918,0.0,1.103753,0.367918,0.735835,0.0,2.207506,1.47167,0.735835,0.735835,1.103753,5.150846,0.735835,0.367918,1.47167,1.103753
POE_WORKS_VOLUME_2_012__original,POE_WORKS_VOLUME_2_012,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,645,22,5,29.318182,24.0,21.694965,0.136364,0.227273,178.294574,105.426357,10.852713,0.0,17.054264,0.0,0.0,6.20155,0.0,0.0,0.513178,13.033112,0.389147,4.713178,0.170543,0.420155,0.0,0.0,44.96124,6.20155,54.263566,41.860465,55.813953,21.705426,15.503876,27.906977,9.302326,6.20155,0.0,10.852713,24.806202,4.651163,7.751938,3.100775,18.604651,23.255814,6.20155,6.20155,9.302326,3.100775,9.302326,0.0,7.751938,0.0,0.0,13.953488,1.550388,3.100775,7.751938,9.302326,3.100775,6.20155,6.20155,1.550388,6.20155,3.100775,4.651163,0.0,1.550388,3.100775,1.550388,3.100775,0.0,1.550388,0.0,1.550388,3.100775,0.0,1.550388,0.0,12.403101,0.0,0.0,3.100775,3.100775,1.550388,3.100775,16.64465,12.945839,12.945839,9.247028,8.190225,7.397622,7.133421,4.755614,9.775429,2.113606,9.511229,4.227213,4.227213,1.585205,8.454425,3.17041,3.17041,1.849406,2.377807,5.284016,1.849406,2.377807,4.491413,1.849406,2.113606,4.755614,3.43461,5.548217,4.227213,3.963012,1.849406,2.377807,3.698811,3.17041,2.113606,3.698811,4.755614,1.849406,2.113606,2.377807,4.755614,1.849406,2.113606,3.963012,3.17041,2.906209,1.585205,1.321004,3.17041,0.0,1.056803,2.377807,0.0,2.377807,1.056803,2.642008,1.056803,1.849406,2.642008,1.849406,2.906209,1.056803,2.113606,3.17041,3.698811,5.019815,1.321004,0.792602,1.849406,1.849406,3.963012,1.056803,1.585205,1.321004,1.849406,3.963012,1.321004,2.113606,2.642008,1.056803,1.321004,0.792602,2.113606,2.113606,2.377807,1.321004,0.528402,2.642008,2.113606,1.321004,1.849406,1.056803,0.792602,0.792602,1.585205,3.43461,0.792602,2.113606,0.528402,1.321004,1.056803,1.585205,0.792602,1.585205,2.642008,1.849406,0.792602,1.056803,0.0,3.698811,1.321004,1.849406,1.849406,0.0,2.906209,0.528402,1.585205,0.792602,0.792602,0.528402
